title,platform,developer,genre,rating,release_date,summary,meta_score,meta_overview,meta_pos,meta_mixed,meta_neg,user_score,user_overview,user_pos,user_mixed,user_neg
Tom Clancy's Ghost Recon: Breakpoint,PlayStation 4,Ubisoft Paris,"['Action Adventure', 'Open-World']",M,"Oct  1, 2019",,56,Mixed or average reviews,7,35,14,3.1,Generally unfavorable reviews,236,82,738
Tom Clancy's Ghost Recon: Wildlands,PlayStation 4,Ubisoft Paris,"['Action Adventure', 'Open-World']",M,"Mar  7, 2017",,70,Mixed or average reviews,37,23,4,6.4,Mixed or average reviews,478,230,246
Tom Clancy's Ghost Recon: Wildlands - Fallen Ghosts,PlayStation 4,Ubisoft Paris,"['Action Adventure', 'Open-World']",M,"Jun  6, 2017",,0,No score yet,1,1,0,5.8,Mixed or average reviews,4,2,2
Tom Clancy's Ghost Recon: Wildlands - Ghost Pack: Santa Blanca,PlayStation 4,Ubisoft Paris,"['Action Adventure', 'Open-World']",,"Jun 23, 2017",,0,No score yet,0,0,0,tbd,No user score yet,0,0,1
Tom Clancy's Ghost Recon: Wildlands - Narco Road,PlayStation 4,Ubisoft Paris,"['Action Adventure', 'Open-World']",,"Apr 18, 2017",,0,No score yet,0,3,0,3.5,Generally unfavorable reviews,1,5,7
Tom Clancy's Rainbow Six Extraction,PlayStation 4,Ubisoft Montreal,"['Action', 'Shooter', 'First-Person', 'Tactical']",M,"Jan 20, 2022",,0,No score yet,0,0,0,3.2,Generally unfavorable reviews,4,1,12
Tom Clancy's Rainbow Six Siege,PlayStation 4,Ubisoft Montreal,"['Modern', 'Action', 'Shooter', 'First-Person', 'Tactical']",M,"Dec  1, 2015",,73,Mixed or average reviews,23,16,1,7.2,Mixed or average reviews,727,218,193
Tom Clancy's Rainbow Six Siege - Operation White Noise,PlayStation 4,Ubisoft Montreal,"['Action', 'Shooter', 'First-Person', 'Tactical']",,"Dec  5, 2017",,0,No score yet,1,0,0,tbd,No user score yet,1,1,0
Tom Clancy's Rainbow Six Siege: Advanced Edition,PlayStation 4,Ubisoft,"['Action', 'Shooter', 'First-Person', 'Tactical']",M,"Feb 13, 2018",,0,No score yet,0,0,0,4.9,Generally unfavorable reviews,5,0,5
Tom Clancy's The Division,PlayStation 4,Massive Entertainment,"['Shooter', 'Modern', 'Modern', 'Action', 'Shooter', 'Third-Person', 'Tactical', 'Arcade']",M,"Mar  8, 2016",,80,Generally favorable reviews,50,12,1,7.0,Mixed or average reviews,"1,532",510,535
Tom Clancy's The Division - Survival,PlayStation 4,Massive Entertainment,"['Action', 'Shooter', 'Third-Person', 'Tactical', 'Arcade']",,"Nov 22, 2016",,0,No score yet,3,0,0,6.4,Mixed or average reviews,6,2,3
Tom Clancy's The Division - The Last Stand,PlayStation 4,Massive Entertainment,"['Action', 'Shooter', 'Third-Person', 'Tactical', 'Arcade']",,"Feb 28, 2017",,0,No score yet,0,1,0,2.3,Generally unfavorable reviews,1,1,7
Tom Clancy's The Division - Underground,PlayStation 4,Massive Entertainment,"['Action', 'Shooter', 'Third-Person', 'Tactical', 'Arcade']",,"Jun 28, 2016",,64,Mixed or average reviews,1,6,0,5.6,Mixed or average reviews,11,8,10
Tom Clancy's The Division 2,PlayStation 4,Massive Entertainment,"['First-Person', 'Action', 'Shooter', 'Third-Person', 'Tactical']",M,"Mar 12, 2019",,82,Generally favorable reviews,49,6,1,6.2,Mixed or average reviews,871,188,511
Tom Clancy's The Division 2: Warlords of New York,PlayStation 4,Massive Entertainment,"['Action', 'Shooter', 'Third-Person', 'Tactical']",,"Mar  3, 2020",,74,Mixed or average reviews,6,7,0,1.1,Overwhelming dislike,38,17,398
Tomb Raider: Definitive Edition,PlayStation 4,"Crystal Dynamics, Nixxes Software","['Modern', 'Action Adventure', 'General', 'Modern', 'Linear']",M,"Jan 28, 2014",,85,Generally favorable reviews,50,4,0,8.1,Generally favorable reviews,"1,530",270,124
Tony and Clyde,PlayStation 4,DCF Studios,"['Adventure', 'General']",,"Oct 19, 2021",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Tony Hawk's Pro Skater 1 + 2,PlayStation 4,Vicarious Visions,"['Sports', 'Individual', 'Skate / Skateboard']",T,"Sep  4, 2020",,89,Generally favorable reviews,74,0,0,8.7,Generally favorable reviews,492,38,39
Tony Hawk's Pro Skater 5,PlayStation 4,Robomodo,"['Sports', 'Individual', 'Skate / Skateboard']",T,"Sep 29, 2015",,32,Generally unfavorable reviews,0,5,38,1.5,Overwhelming dislike,40,17,392
Tony Stewart's All-American Racing,PlayStation 4,Monster Games Inc.,"['Racing', 'Simulation', 'Automobile']",E,"Sep  4, 2020",,0,No score yet,0,0,0,tbd,No user score yet,0,2,0
Tony Stewart's Sprint Car Racing,PlayStation 4,Monster Games Inc.,"['Racing', 'Arcade', 'Automobile']",E,"Feb 14, 2020",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Tools Up!,PlayStation 4,The Knights of Unity,"['Simulation', 'Strategy', 'Management', 'Virtual', 'Career', 'Business / Tycoon']",E,"Dec  3, 2019",,72,Mixed or average reviews,2,3,0,7.2,Mixed or average reviews,11,0,3
Toon War,PlayStation 4,Lemondo Entertainment,"['Action', 'Shooter', ""Shoot-'Em-Up"", 'Top-Down']",,"Sep 24, 2018",,0,No score yet,0,0,0,tbd,No user score yet,0,0,1
Tooth and Tail,PlayStation 4,Pocketwatch Games,"['Strategy', 'Real-Time', 'General']",T,"Sep 12, 2017",,78,Generally favorable reviews,3,2,0,7.2,Mixed or average reviews,8,0,3
Top Gun Air Combat,PlayStation 4,Pix Arts,"['Simulation', 'Flight', 'Combat']",E10+,"Jan 21, 2022",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Top Run,PlayStation 4,"Fantastico Studio, Katata Games","['Action', 'General', 'Platformer', '2D']",E,"Feb 11, 2020",,0,No score yet,1,0,0,tbd,No user score yet,0,0,0
Torchlight II,PlayStation 4,Panic Button,"['Role-Playing', 'Action RPG']",T,"Sep  3, 2019",,80,Generally favorable reviews,5,2,0,5.2,Mixed or average reviews,14,8,15
Torchlight III,PlayStation 4,"Echtra Games, Inc.","['Role-Playing', 'Action RPG']",,"Oct 13, 2020",,62,Mixed or average reviews,3,15,2,3.5,Generally unfavorable reviews,4,6,13
Toren,PlayStation 4,Swordtales,"['Fantasy', 'Action Adventure', 'General']",T,"May 12, 2015",,56,Mixed or average reviews,5,15,5,5.3,Mixed or average reviews,34,13,36
Torment: Tides of Numenera,PlayStation 4,InXile Entertainment,"['General', 'Role-Playing', 'Western-Style']",M,"Feb 28, 2017",,76,Generally favorable reviews,11,9,0,7.1,Mixed or average reviews,54,9,21
Tormented Souls,PlayStation 4,Dual Effect,"['Action Adventure', 'Survival']",M,"Feb 25, 2022",,0,No score yet,0,1,0,7.3,Mixed or average reviews,7,2,2
Torn,PlayStation 4,Aspyr,"['Adventure', '3D', 'First-Person']",T,"Aug 28, 2018",,65,Mixed or average reviews,1,3,0,4.8,Generally unfavorable reviews,6,2,6
Torne,PlayStation 4,SCEI,"['Miscellaneous', 'Application']",,"Jun 10, 2014",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Toro,PlayStation 4,Recotechnology S.L.,"['Sports', 'Individual', 'Other']",T,"Jul  7, 2015",,0,No score yet,0,0,3,2.5,Generally unfavorable reviews,3,1,11
TorqueL,PlayStation 4,FullPowerSideAttack.com,"['Action', 'General', 'Platformer', '2D']",E,"Aug 11, 2015",,0,No score yet,0,2,0,3.2,Generally unfavorable reviews,0,3,6
Tortuga - A Pirate's Tale,PlayStation 4,Gaming Minds Studios,"['Strategy', 'Action Adventure', 'Turn-Based', 'Open-World', 'General']",E10+,"Jan 19, 2023",,0,No score yet,1,0,0,tbd,No user score yet,1,0,0
Total Arcade Racing,PlayStation 4,Pretty Fly Games,"['Racing', 'Arcade', 'Automobile']",E,"Nov  4, 2022",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Total Jigsaw,PlayStation 4,HOODED GAMING LTD,"['Puzzle', 'General']",E10+,"Mar  7, 2017",,0,No score yet,0,0,1,tbd,No user score yet,0,0,1
Totally Normal Journey: The Interactive Musical,PlayStation 4,Kimulator's Films inc.,"['Adventure', 'General']",E10+,"Mar 31, 2022",,0,No score yet,0,0,0,tbd,No user score yet,0,0,1
Totally Reliable Delivery Service,PlayStation 4,We're Five Games,"['Action', 'Action Adventure', 'General', 'Open-World']",E,"Apr  1, 2020",,55,Mixed or average reviews,0,4,0,3.2,Generally unfavorable reviews,2,0,8
Toto Temple Deluxe,PlayStation 4,Juicy Beast Studio,"['Action', 'Miscellaneous', 'Platformer', 'Party / Minigame', '2D']",E,"Sep 29, 2015",,0,No score yet,1,2,0,tbd,No user score yet,2,0,0
Touchdown Pinball,PlayStation 4,Super PowerUp Games,"['Action', 'Pinball']",E,"Feb 11, 2022",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Touhou Double Focus,PlayStation 4,Aqua Style,"['Action', 'Platformer', '2D']",T,"Mar 21, 2017",,60,Mixed or average reviews,0,6,0,5.9,Mixed or average reviews,3,2,2
Touhou Genso Rondo: Bullet Ballet,PlayStation 4,"Mediascape, CUBETYPE","['Action', 'Shooter', ""Shoot-'Em-Up"", 'Top-Down']",E10+,"Sep  6, 2016",,55,Mixed or average reviews,2,11,6,5.3,Mixed or average reviews,16,7,14
Touhou Genso Wanderer,PlayStation 4,Mediascape,"['Role-Playing', 'General', 'Roguelike']",T,"Mar 21, 2017",,70,Mixed or average reviews,6,12,0,6.7,Mixed or average reviews,9,2,4
Touhou Genso Wanderer -Lotus Labyrinth R-,PlayStation 4,Aqua Style,"['Role-Playing', 'Japanese-Style']",T,"Sep 30, 2021",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Touhou Genso Wanderer Reloaded,PlayStation 4,Mediascape,"['Role-Playing', 'Roguelike']",T,"Jul 17, 2018",,0,No score yet,0,1,0,tbd,No user score yet,2,0,1
Touhou Genso Wanderer: Futo Mononobe and the 7 Trials,PlayStation 4,Mediascape,"['Role-Playing', 'Roguelike']",,"Mar 28, 2017",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Touhou Genso Wanderer: Momiji Inubashiri,PlayStation 4,Mediascape,"['Role-Playing', 'Roguelike']",,"Mar 21, 2017",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Touhou Genso Wanderer: The Bullet Reporter,PlayStation 4,Mediascape,"['Role-Playing', 'Roguelike']",,"Mar 28, 2017",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Touhou Hyouibana ~ Antinomy of Common Flowers,PlayStation 4,Twilight Frontier,"['Action', 'Fighting', '2D']",,"Apr 22, 2021",,0,No score yet,0,2,0,tbd,No user score yet,0,2,0
Touhou Kobuto V: Burst Battle,PlayStation 4,CUBETYPE,"['Action', 'Fighting', '3D']",T,"Oct 10, 2017",,42,Generally unfavorable reviews,0,3,9,3.5,Generally unfavorable reviews,4,0,10
Touhou Kobuto V: Burst Battle - Chibi-Chara,PlayStation 4,CUBETYPE,"['Action', 'Fighting', '3D']",T,"Feb 20, 2018",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Touhou Kobuto V: Burst Battle - Koishi Komeiji,PlayStation 4,CUBETYPE,"['Action', 'Fighting', '3D']",T,"Oct 18, 2017",,0,No score yet,0,0,0,tbd,No user score yet,0,0,1
Touhou Kobuto V: Burst Battle - Youmu Konpaku,PlayStation 4,CUBETYPE,"['Action', 'Fighting', '3D']",T,"Nov  1, 2019",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Touhou Sky Arena: Matsuri Climax,PlayStation 4,Mediascape,"['Action', 'Fighting', '3D']",T,"Jul 30, 2018",,0,No score yet,0,0,0,tbd,No user score yet,0,0,1
Touhou: Scarlet Curiosity,PlayStation 4,Mediascape,"['Role-Playing', 'Action Adventure', 'General', 'Action RPG']",T,"Sep 22, 2016",,58,Mixed or average reviews,5,10,5,7.2,Mixed or average reviews,15,2,4
Toukiden 2,PlayStation 4,Koei Tecmo Games,"['Role-Playing', 'Action RPG']",T,"Mar 21, 2017",,77,Generally favorable reviews,28,18,0,7.5,Generally favorable reviews,74,6,18
Toukiden 2: Mission Collection Set 4,PlayStation 4,Koei Tecmo Games,"['Role-Playing', 'Action RPG']",,"Apr 18, 2017",,0,No score yet,0,0,0,tbd,No user score yet,0,0,1
Toukiden: Kiwami,PlayStation 4,Koei Tecmo Games,"['Action', 'General']",T,"Mar 31, 2015",,74,Mixed or average reviews,22,12,1,7.4,Mixed or average reviews,63,15,13
Tour de France 2014,PlayStation 4,Cyanide,"['Sports', 'Alternative', 'Individual', 'Biking']",E,"Jul 22, 2014",,53,Mixed or average reviews,0,7,2,5.5,Mixed or average reviews,12,4,10
Tour de France 2015,PlayStation 4,Cyanide,"['Sports', 'Racing', 'General', 'Individual', 'Biking']",E,"Jun 23, 2015",,63,Mixed or average reviews,1,5,0,4.4,Generally unfavorable reviews,5,0,7
Tour de France 2016,PlayStation 4,Koch Media,"['Sports', 'Individual', 'Biking']",E,"Jun 16, 2016",,61,Mixed or average reviews,0,5,0,6.9,Mixed or average reviews,6,1,2
Tour de France 2017,PlayStation 4,"Cyanide, Cyanide Studios","['Sports', 'Individual', 'Biking']",E,"Jun 16, 2017",,58,Mixed or average reviews,0,4,1,5.2,Mixed or average reviews,3,4,3
Tour de France 2018,PlayStation 4,"Cyanide, Cyanide Studios","['Sports', 'Individual', 'Biking']",E,"Jun 28, 2018",,57,Mixed or average reviews,0,6,1,6.4,Mixed or average reviews,7,3,4
Tour de France 2019,PlayStation 4,Bigben Interactive,"['Action', 'Sports', 'General', 'Individual', 'Biking']",,"Jul  2, 2019",,56,Mixed or average reviews,0,4,1,3.7,Generally unfavorable reviews,3,1,5
Tour de France 2020,PlayStation 4,Cyanide,"['Sports', 'Individual', 'Biking']",E,"Jun  4, 2020",,61,Mixed or average reviews,1,8,1,4.4,Generally unfavorable reviews,8,2,11
Tour de France 2021,PlayStation 4,Cyanide,"['Sports', 'Racing', 'Simulation', 'Individual', 'Other', 'Biking']",E,"Jun  3, 2021",,59,Mixed or average reviews,0,5,0,4.7,Generally unfavorable reviews,2,5,4
Tour de France 2022,PlayStation 4,"Cyanide, Nacon","['Sports', 'Individual', 'Biking']",E,"Jun 28, 2022",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Touring Karts,PlayStation 4,Ivanovich Games,"['Racing', 'Arcade', 'Automobile']",T,"Dec 12, 2019",,0,No score yet,1,1,1,tbd,No user score yet,0,1,0
Towaga: Among Shadows,PlayStation 4,Forever Entertainment,"['Action', 'General']",,"Dec 18, 2020",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Tower of Balloons: Otterrific Arcade,PlayStation 4,"OTTERIFIC GAMES, LLC","['Action', 'Arcade']",E,"Jul 15, 2021",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Tower of Dragonasia,PlayStation 4,"Otterrific Games, LLC","['Action', 'General']",,"Apr 30, 2019",,0,No score yet,0,0,0,tbd,No user score yet,0,1,1
Tower of Guns,PlayStation 4,Terrible Posture Games,"['Sci-Fi', 'Action', 'Shooter', 'First-Person', 'Arcade']",E10+,"Apr 10, 2015",,69,Mixed or average reviews,4,10,1,6.1,Mixed or average reviews,36,34,32
Tower of Time,PlayStation 4,Event Horizon Software,"['Role-Playing', 'Action RPG']",,"May 19, 2020",,0,No score yet,0,2,0,tbd,No user score yet,0,2,0
Tower Princess,PlayStation 4,AweKteaM,"['Action', 'Platformer', '3D']",,"Sep  8, 2022",,0,No score yet,0,0,1,tbd,No user score yet,0,1,0
TowerFall Ascension,PlayStation 4,Matt Thorson,"['Action', 'General', 'Platformer', '2D']",E10+,"Mar 11, 2014",,87,Generally favorable reviews,30,1,0,7.1,Mixed or average reviews,290,73,100
TowerFall: Dark World,PlayStation 4,Matt Thorson,"['Action', 'General', 'Platformer', '2D']",,"May 12, 2015",,0,No score yet,1,0,0,6.3,Mixed or average reviews,7,1,4
Townsmen: A Kingdom Rebuilt,PlayStation 4,HandyGames,"['Strategy', 'General', 'Management', 'Government']",E,"Feb 20, 2020",,0,No score yet,0,2,0,tbd,No user score yet,1,0,0
Toy Odyssey: The Lost and Found,PlayStation 4,Hikergames,"['Action', 'Platformer', '2D']",E10+,"Feb 14, 2017",,0,No score yet,0,2,0,tbd,No user score yet,2,0,0
Toy Soldiers HD,PlayStation 4,Signal Studios,"['Action', 'Strategy', 'Real-Time', 'General']",T,"Oct 21, 2021",,0,No score yet,3,0,0,tbd,No user score yet,3,0,0
Toy Soldiers: War Chest,PlayStation 4,Krome Studios,"['Strategy', 'General']",,"Aug 11, 2015",,62,Mixed or average reviews,6,10,3,7.1,Mixed or average reviews,42,7,17
Toy Stunt Bike: Tiptop's Trials,PlayStation 4,Wobbly Tooth Ltd,"['Racing', 'Arcade', 'Automobile']",,"Nov 27, 2018",,0,No score yet,0,0,0,tbd,No user score yet,0,1,0
Track - Breakthrough Gaming Arcade,PlayStation 4,Breakthrough Gaming LLC,"['Action', 'Arcade']",,"Jun  6, 2021",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Track Lab,PlayStation 4,Sony Interactive Entertainment,"['Action', 'Rhythm', 'Music']",E,"Aug 21, 2018",,64,Mixed or average reviews,4,4,1,5.0,Mixed or average reviews,2,0,2
Track Mayhem,PlayStation 4,Best Free Games Inc.,"['Racing', 'Arcade', 'Futuristic']",E,"Jan 14, 2020",,0,No score yet,0,1,0,tbd,No user score yet,0,1,0
Trackmania Turbo,PlayStation 4,Nadeo,"['Racing', 'Arcade', 'Automobile']",E,"Mar 22, 2016",,81,Generally favorable reviews,48,4,0,7.5,Generally favorable reviews,137,48,26
Tractor Journey,PlayStation 4,Klovako s. r. o.,"['Action', 'General']",E,"Nov  1, 2022",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Traditional Braves,PlayStation 4,Daidai Inc.,"['Role-Playing', 'Japanese-Style', 'Strategy', 'Turn-Based', 'Tactics']",,"Apr  7, 2022",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Traditional Tactics Ne+,PlayStation 4,Daidai Inc.,"['Strategy', 'Turn-Based', 'General', 'Tactics']",E10+,"Jul 15, 2021",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Traffic Jams,PlayStation 4,"Vertigo Games, Little Chicken Game Company","['Action', 'Rhythm', 'Dancing']",,"Aug 26, 2021",,72,Mixed or average reviews,3,1,0,tbd,No user score yet,1,0,0
Trailblazers,PlayStation 4,"Supergonk Ltd., Supergonk","['Racing', 'Arcade', 'Futuristic']",E,"May  8, 2018",,63,Mixed or average reviews,5,9,1,6.0,Mixed or average reviews,2,5,1
Trailmakers,PlayStation 4,Flashbulb,"['Action Adventure', 'Sandbox', 'Open-World']",E10+,"May 21, 2020",,0,No score yet,1,2,0,tbd,No user score yet,2,0,1
Trails and Traces: The Tomb of Thomas Tew,PlayStation 4,"Ratalaika Games, Because Because Games","['Adventure', 'Point-and-Click']",T,"Apr 23, 2021",,0,No score yet,0,1,0,tbd,No user score yet,0,1,0
Train Life: A Railway Simulator,PlayStation 4,Simteract,"['Simulation', 'Vehicle', 'Train']",E,"Sep 22, 2022",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Train Sim World,PlayStation 4,Dovetail Games,"['Miscellaneous', 'Compilation']",E,"Jul 24, 2018",,56,Mixed or average reviews,2,6,3,6.1,Mixed or average reviews,8,2,6
Train Sim World 2,PlayStation 4,Dovetail Games,"['Simulation', 'Vehicle', 'Train']",E,"Aug 20, 2020",,0,No score yet,0,1,0,tbd,No user score yet,0,1,1
Train Sim World 2020,PlayStation 4,Dovetail Games,"['Action', 'Simulation', 'General', 'Vehicle', 'Train']",E,"Aug 15, 2019",,0,No score yet,0,1,0,6.0,Mixed or average reviews,4,2,2
Train Sim World 2: Collector's Edition,PlayStation 4,Dovetail Games,"['Simulation', 'Vehicle', 'Train']",,"Nov  9, 2020",,0,No score yet,0,0,0,tbd,No user score yet,1,1,0
Train Sim World 2: Harlem Line,PlayStation 4,Dovetail Games,"['Simulation', 'Vehicle', 'Train']",E,"Mar 18, 2022",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Train Sim World 3,PlayStation 4,Dovetail Games,"['Simulation', 'Vehicle', 'Train']",E,"Sep  2, 2022",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Train Sim World: Long Island Rail Road,PlayStation 4,Dovetail Games,"['Miscellaneous', 'Compilation']",E,"Nov 27, 2018",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Train Sim World: Northern Trans-Pennine,PlayStation 4,Dovetail Games,"['Miscellaneous', 'Compilation']",E,"Jan 15, 2019",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Train Sim World: Ruhr-Sieg Nord,PlayStation 4,Dovetail Games,"['Miscellaneous', 'Compilation']",E,"Oct  9, 2018",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Train Sim World: West Somerset Railway,PlayStation 4,Dovetail Games,"['Miscellaneous', 'Compilation']",E,"Sep 11, 2018",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Train Station Renovation,PlayStation 4,Ultimate Games,"['Simulation', 'Virtual', 'Career']",T,"Oct  1, 2021",,0,No score yet,0,1,0,tbd,No user score yet,0,1,0
Train Valley: Console Edition,PlayStation 4,BlitWorks,"['Strategy', 'Management', 'Business / Tycoon']",,"Jul 27, 2022",,0,No score yet,1,2,0,tbd,No user score yet,1,2,0
TrainerVR,PlayStation 4,sumalab,"['Simulation', 'Vehicle', 'Train']",,"Jan 29, 2019",,0,No score yet,0,1,0,tbd,No user score yet,0,1,0
Trans-Galactic Tournament,PlayStation 4,Kiz Studios,"['Strategy', 'Real-Time', 'MOBA']",E10+,"Aug  4, 2015",,0,No score yet,0,0,0,5.2,Mixed or average reviews,2,1,2
Transcripted,PlayStation 4,Alkemi Games,"['Puzzle', 'General']",E,"Sep 12, 2017",,0,No score yet,0,0,0,tbd,No user score yet,0,0,2
Transference,PlayStation 4,SpectreVision,"['Adventure', '3D', 'First-Person']",M,"Sep 18, 2018",,71,Mixed or average reviews,18,23,0,6.2,Mixed or average reviews,12,6,7
Transformers: Battlegrounds,PlayStation 4,Coatsink Software,"['Action', 'Strategy', 'Turn-Based', 'General', 'Tactics']",E10+,"Oct 23, 2020",,64,Mixed or average reviews,1,3,0,tbd,No user score yet,0,0,1
Transformers: Beyond Reality,PlayStation 4,Meta4 Interactive Inc.,"['Action', 'Shooter', 'Light Gun']",,"Sep  1, 2022",,0,No score yet,0,0,1,tbd,No user score yet,0,0,1
Transformers: Devastation,PlayStation 4,PlatinumGames,"['Action', ""Beat-'Em-Up"", '3D']",T,"Oct  6, 2015",,77,Generally favorable reviews,37,13,0,7.7,Generally favorable reviews,154,44,29
Transformers: Fall of Cybertron,PlayStation 4,High Moon Studios,"['Action', 'General', 'Shooter', 'Third-Person', 'Arcade']",T,"Aug  9, 2016",,0,No score yet,0,1,0,6.9,Mixed or average reviews,12,0,4
Transformers: Rise of the Dark Spark,PlayStation 4,Edge of Reality,"['Action Adventure', 'Sci-Fi', 'General']",T,"Jun 24, 2014",,43,Generally unfavorable reviews,0,9,23,4.2,Generally unfavorable reviews,28,20,57
Transient: Extended Edition,PlayStation 4,Stormling Studios,"['Adventure', '3D', 'First-Person']",T,"Dec  8, 2021",,0,No score yet,0,2,0,tbd,No user score yet,0,2,0
Transiruby,PlayStation 4,"Flyhigh Works, Skipmore","['Action', 'Platformer', 'Metroidvania']",E,"Jul 28, 2022",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
